WindNumber,Time,WindSpeed,Power,RotorSpeed
4,2019/1/9 2:50,5.3905,332.5,10.06716102
4,2019/1/9 3:00,5.542,272.95,9.560211864
4,2019/1/9 3:10,4.8265,178.45,8.764830508
4,2019/1/9 3:20,5.311052632,354.9473684,10.1220339
4,2019/1/9 3:30,6.8105,634.95,12.19754237
4,2019/1/9 3:40,6.667894737,483.9473684,11.22288136
4,2019/1/9 3:50,5.325263158,253.7368421,9.346699376
4,2019/1/9 4:00,4.341578947,110.9473684,8.64250669
4,2019/1/9 4:10,5.9025,505.95,11.36372881
4,2019/1/9 4:20,7.388421053,714.5263158,12.71672614
4,2019/1/9 4:30,7.474,809.3,13.24398305
4,2019/1/9 4:40,7.7965,909.1,13.71885593
4,2019/1/9 4:50,6.5025,496.9,11.37826271
4,2019/1/9 5:00,5.9715,432.4,10.93165254
4,2019/1/9 5:10,5.924,422.95,10.84347458
4,2019/1/9 5:20,6.4325,587,11.97144068
4,2019/1/9 5:30,6.553684211,552.4736842,11.73416592
4,2019/1/9 5:40,5.6555,348.25,10.23728814
4,2019/1/9 5:50,5.189473684,279.6842105,9.609946476
4,2019/1/9 6:00,5.39,314.1666667,9.933239171
4,2019/1/9 6:10,5.304736842,295,9.769625335
4,2019/1/9 6:20,5.42,293.1,9.700762712
4,2019/1/9 6:30,5.127368421,263.2631579,9.412399643
4,2019/1/9 6:40,5.8075,438.1,10.9034322
4,2019/1/9 6:50,6.071,445.95,10.98716102
4,2019/1/9 7:00,5.769,389.6,10.53813559
4,2019/1/9 7:10,5.433157895,321.4210526,9.975691347
4,2019/1/9 7:20,5.3465,307.85,9.876652542
4,2019/1/9 7:30,4.638333333,154.9444444,8.750376648
4,2019/1/9 7:40,4.4315,136.35,8.656228814
4,2019/1/9 7:50,5.2795,286.5,9.640381356
4,2019/1/9 8:00,7.404736842,790.3157895,13.09429081
4,2019/1/9 8:10,6.862105263,549.5789474,11.67537913
4,2019/1/9 8:20,6.4355,586.65,11.99457627
4,2019/1/9 8:30,6.253888889,482.5555556,11.2643597
4,2019/1/9 8:40,5.9885,468.6,11.18080508
4,2019/1/9 8:50,5.838947368,400.3684211,10.67305977
4,2019/1/9 9:00,5.908421053,441.1578947,11.00945584
4,2019/1/9 9:10,6.2675,510.6,11.47673729
4,2019/1/9 9:20,5.8805,373.4,10.41364407
4,2019/1/9 9:30,5.242,258.5,9.371228814
4,2019/1/9 9:40,4.803684211,208.1578947,8.888715433
4,2019/1/9 9:50,4.477,136.6,8.759618644
4,2019/1/9 10:00,4.577894737,163.8421053,8.802542373
4,2019/1/9 10:10,4.372,120,8.78559322
4,2019/1/9 10:20,4.34,134.8235294,8.672283151
4,2019/1/9 10:30,5.707,469.95,11.04148305
4,2019/1/9 10:40,6.2645,442.2,10.97300847
4,2019/1/9 10:50,5.645789474,291.3157895,9.721587868
4,2019/1/9 11:00,4.6995,157.55,8.944237288
4,2019/1/9 11:10,3.354444444,14.33333333,8.145856874
4,2019/1/9 14:20,4.061111111,34.44444444,4.892043315
4,2019/1/9 14:30,3.903333333,79.94444444,8.646704331
4,2019/1/9 14:40,4.033157895,87.63157895,8.639964318
4,2019/1/9 14:50,3.764,36.9,8.645
4,2019/1/9 15:00,3.736315789,64.89473684,8.641213202
4,2019/1/9 15:10,3.304210526,29.63157895,8.645718109
4,2019/1/9 18:40,3.296470588,16.05882353,9.347108674
4,2019/1/9 19:30,4.155714286,115.1428571,6.474697337
4,2019/1/9 19:40,4.946875,247.125,9.311917373
4,2019/1/9 19:50,5.157368421,202.1578947,9.10793934
4,2019/1/9 20:00,3.538,24.85,8.642966102
4,2019/1/9 20:10,3.762222222,63.61111111,8.640536723
4,2019/1/9 20:20,3.584444444,11.55555556,8.644585687
4,2019/1/9 20:30,3.419444444,9.611111111,9.359039548
4,2019/1/9 20:40,3.341875,1.0625,7.633845339
4,2019/1/9 20:50,3.837777778,47.27777778,7.383380414
4,2019/1/9 21:00,4.482,176.1,8.902245763
4,2019/1/9 21:10,5.1335,256.8,9.390508475
4,2019/1/9 21:20,5.191111111,225.0555556,9.062382298
4,2019/1/9 21:30,5.709411765,278.1764706,9.610269192
4,2019/1/9 21:40,6.055263158,320.1052632,9.986351472
4,2019/1/9 21:50,6.728,469.05,11.17822034
4,2019/1/9 22:00,6.636315789,510.3684211,11.46855486
4,2019/1/9 22:10,6.477894737,518.7368421,11.51400535
4,2019/1/9 22:20,5.965,439.75,10.95559322
4,2019/1/9 22:30,6.091,518.5,11.5225
4,2019/1/9 22:40,6.1955,560.65,11.78521186
4,2019/1/9 22:50,5.695789474,316.4736842,9.849910794
4,2019/1/9 23:00,5.2305,297,9.75720339
4,2019/1/9 23:10,5.916,429.55,10.83677966
4,2019/1/9 23:20,6.643157895,577,11.83782337
4,2019/1/9 23:30,7.855789474,920.6315789,13.77435326
4,2019/1/9 23:40,8.158,999,14.01741525
4,2019/1/9 23:50,7.623157895,905.5789474,13.66962533
4,2019/1/10 0:00,8.3425,1147.75,14.65419492
4,2019/1/10 0:10,8.482222222,1225.666667,15.04336158
4,2019/1/10 0:20,8.27,1100.1,14.50173729
4,2019/1/10 0:30,7.213,664.65,12.28131356
4,2019/1/10 0:40,6.617,505.8,11.39415254
4,2019/1/10 0:50,6.442105263,452.6315789,10.98010705
4,2019/1/10 1:00,6.5715,499.45,11.33716102
4,2019/1/10 1:10,6.6965,529.15,11.55461864
4,2019/1/10 1:20,6.352,513.05,11.44487288
4,2019/1/10 1:30,6.709473684,610.6842105,12.05682426
4,2019/1/10 1:40,7.6645,850.45,13.40220339
4,2019/1/10 1:50,7.425,840.75,13.33237288
4,2019/1/10 2:00,7.7375,892.1,13.58970339
4,2019/1/10 2:10,7.2645,743.2,12.80305085
4,2019/1/10 2:20,6.749,605.45,12.03830508
4,2019/1/10 2:30,6.5805,594.95,11.95542373
4,2019/1/10 2:40,6.1845,488.15,11.25919492
4,2019/1/10 2:50,6.495,585.95,11.92669492
4,2019/1/10 3:00,6.335789474,507.4210526,11.37323818
4,2019/1/10 3:10,6.5175,625.05,12.09991525
4,2019/1/10 3:20,7.057894737,729.2105263,12.77600357
4,2019/1/10 3:30,6.649473684,573.5263158,11.83412132
4,2019/1/10 3:40,6.7175,628.25,12.15758475
4,2019/1/10 3:50,6.381,508.15,11.36631356
4,2019/1/10 4:00,5.905,384.55,10.45372881
4,2019/1/10 4:10,5.255789474,263.6315789,9.428412132
4,2019/1/10 4:20,5.071111111,262.8333333,9.390725047
4,2019/1/10 4:30,6.02,465.4,11.08182203
4,2019/1/10 4:40,6.255,497.9,11.33944915
4,2019/1/10 4:50,5.882105263,367.1578947,10.34518287
4,2019/1/10 5:00,5.7835,373.6,10.40830508
4,2019/1/10 5:10,6.123,431.8,10.82076271
4,2019/1/10 5:20,5.3955,269.3,9.479788136
4,2019/1/10 5:30,5.816,375.8,10.40478814
4,2019/1/10 5:40,5.687894737,388.3684211,10.48510259
4,2019/1/10 5:50,6.875789474,636.8947368,12.23737734
4,2019/1/10 6:00,6.305,506.35,11.36152542
4,2019/1/10 6:10,6.203684211,429.8947368,10.76204282
4,2019/1/10 6:20,6.781052632,670.2105263,12.37676182
4,2019/1/10 6:30,7.468947368,810.1052632,13.21137377
4,2019/1/10 6:40,7.152105263,703.8421053,12.61253345
4,2019/1/10 6:50,6.265263158,486.1578947,11.28282783
4,2019/1/10 7:00,5.9785,411.7,10.71199153
4,2019/1/10 7:10,5.8115,332.3,10.02707627
4,2019/1/10 7:20,5.400555556,251.5555556,9.319444444
4,2019/1/10 7:30,5.4775,249.35,9.309491525
4,2019/1/10 7:40,5.37,236,9.220677966
4,2019/1/10 7:50,5.5115,243.65,9.242372881
4,2019/1/10 8:00,5.266842105,193.3157895,8.889964318
4,2019/1/10 8:10,5.087894737,179.9473684,8.780865299
4,2019/1/10 8:20,4.990555556,248.2222222,9.282956685
4,2019/1/10 8:30,4.7315,177.25,8.751737288
4,2019/1/10 8:40,4.8145,217.4,9.043262712
4,2019/1/10 8:50,4.7525,156.5,8.822584746
4,2019/1/10 9:00,4.873,238.15,9.332923729
4,2019/1/10 9:10,5.583,334.95,10.0765678
4,2019/1/10 9:20,5.801,333.05,9.981694915
4,2019/1/10 9:30,5.793,380.25,10.4704661
4,2019/1/10 9:40,5.8645,410.75,10.57258475
4,2019/1/10 9:50,7.113,688.35,12.51330508
4,2019/1/10 10:00,7.663157895,850.1052632,13.37074041
4,2019/1/10 10:10,7.8805,889.35,13.49584746
4,2019/1/10 10:20,7.4305,681,12.32902542
4,2019/1/10 10:30,6.3,470.05,11.03758475
4,2019/1/10 10:40,6.4815,555.65,11.63834746
4,2019/1/10 10:50,6.9315,698.95,12.53
4,2019/1/10 11:00,6.2255,402,10.54483051
4,2019/1/10 11:10,5.2955,253.9,9.407076271
4,2019/1/10 11:20,6.3585,432.3,10.81775424
4,2019/1/10 11:30,5.5125,315.35,9.940974576
4,2019/1/10 11:40,5.8775,347.75,10.16072034
4,2019/1/10 11:50,5.1665,199.85,9.109322034
4,2019/1/10 12:00,4.459,132.9,8.720805085
4,2019/1/10 12:10,4.4615,129.4,8.720974576
4,2019/1/10 12:20,4.4325,137.9,8.757881356
4,2019/1/10 12:30,4.830526316,176.2631579,8.821677074
4,2019/1/10 12:40,5.4465,251,9.390338983
4,2019/1/10 12:50,6.159473684,396.4210526,10.59295272
4,2019/1/10 13:00,5.302,204.95,9.080466102
4,2019/1/10 13:10,4.420526316,133.1052632,8.759589652
4,2019/1/10 13:20,3.8255,66.95,8.648177966
4,2019/1/10 13:30,4.5135,126.3,8.79940678
4,2019/1/10 13:40,4.417368421,157.4210526,8.950312221
4,2019/1/10 13:50,4.7655,143.9,8.760550847
4,2019/1/10 14:00,4.6285,143.85,8.749830508
4,2019/1/10 14:10,4.3285,115.6,8.841610169
4,2019/1/10 14:20,5.0845,222.1,9.151144068
4,2019/1/10 14:30,5.655,377.75,10.42572034
4,2019/1/10 14:40,5.253157895,230.8947368,9.406556646
4,2019/1/10 14:50,4.9645,203.7,9.082584746
4,2019/1/10 15:00,4.1805,63.8,8.653432203
4,2019/1/10 15:10,4.079,77.65,8.641737288
4,2019/1/10 15:20,4.4435,118.65,8.672076271
4,2019/1/10 15:30,4.914210526,212,9.002988403
4,2019/1/10 15:40,4.652,139.4,8.804830508
4,2019/1/10 15:50,3.558421053,20.94736842,7.913559322
4,2019/1/10 16:00,4.29,75.22222222,5.222410546
4,2019/1/10 16:10,5.756,277.4,9.641864407
4,2019/1/10 16:20,4.791176471,124.1764706,8.697557328
4,2019/1/10 16:30,3.3465,9.5,8.641864407
4,2019/1/10 16:40,3.252,10.05,8.642372881
4,2019/1/10 16:50,4.18,86.42105263,8.643443354
4,2019/1/10 17:50,3.441538462,33.07692308,5.426075619
4,2019/1/10 18:00,4.234210526,110,8.641257806
4,2019/1/10 18:10,5.358,238.4,9.291779661
4,2019/1/10 18:20,5.055263158,190.7368421,8.808519179
4,2019/1/10 18:30,5.088,189,8.753983051
4,2019/1/10 18:40,4.714,149,8.665127119
4,2019/1/10 18:50,4.440526316,156.9473684,8.656824264
4,2019/1/10 19:00,4.376666667,136.9444444,8.648446328
4,2019/1/10 19:10,4.291111111,143,8.64952919
4,2019/1/10 19:20,4.286111111,138.7222222,8.649811676
4,2019/1/10 19:30,4.18,130.2222222,8.644679849
4,2019/1/10 19:40,4.105789474,115.8421053,8.646877788
4,2019/1/10 19:50,4.966842105,177.1578947,8.651962533
4,2019/1/10 20:00,5.378333333,212.6111111,8.935357815
4,2019/1/10 20:10,5.4385,249.6,9.33309322
4,2019/1/10 20:20,5.705789474,314.7894737,9.95896521
4,2019/1/10 20:30,6.67,447.4,11.03199153
4,2019/1/10 20:40,7.47,639.95,12.31923729
4,2019/1/10 20:50,7.897,896.8,13.69720339
4,2019/1/10 21:00,8.365,1148.333333,14.82438795
4,2019/1/10 21:10,8.381,1216.1,15.11076271
4,2019/1/10 21:20,8.527222222,1396.555556,15.30056497
4,2019/1/10 21:30,8.8595,1516.65,15.35474576
4,2019/1/10 21:40,8.750526316,1422.631579,15.35165031
4,2019/1/10 21:50,8.536315789,1282.526316,15.28474576
4,2019/1/10 22:00,8.669,1324.6,15.31622881
4,2019/1/10 22:10,9.047894737,1417.263158,15.34821588
4,2019/1/10 22:20,8.8575,1345.95,15.26822034
4,2019/1/10 22:30,9.091,1403.5,15.32529661
4,2019/1/10 22:40,8.627777778,1254.5,15.13992467
4,2019/1/10 22:50,8.240526316,1079.684211,14.5073149
4,2019/1/10 23:00,7.756,944.2,13.91885593
4,2019/1/10 23:10,6.908421053,651.0526316,12.32190009
4,2019/1/10 23:20,6.993,745.15,12.90927966
4,2019/1/10 23:30,7.367,807.45,13.21932203
4,2019/1/10 23:40,6.8825,674.8,12.48097458
4,2019/1/10 23:50,7.665263158,883.0526316,13.59692239
4,2019/1/11 0:00,8.07,986.05,14.0565678
4,2019/1/11 0:10,8.5095,1206.6,14.86330508
4,2019/1/11 0:20,9.245555556,1495.666667,15.36836158
4,2019/1/11 0:30,9.5075,1691.65,15.35919492
4,2019/1/11 0:40,9.898888889,1739.444444,15.35268362
4,2019/1/11 0:50,8.845,1444,15.3534322
4,2019/1/11 1:00,9.107,1558.3,15.35792373
4,2019/1/11 1:10,9.424,1694.15,15.35512712
4,2019/1/11 1:20,9.505263158,1693.736842,15.35530776
4,2019/1/11 1:30,9.725,1796.5,15.34889831
4,2019/1/11 1:40,9.992,1871.9,15.3304661
4,2019/1/11 1:50,10.70578947,2061.578947,15.2853256
4,2019/1/11 2:00,10.91944444,2048.555556,15.24571563
4,2019/1/11 2:10,10.1965,1786.85,15.3354661
4,2019/1/11 2:20,10.0275,1847.6,15.34004237
4,2019/1/11 2:30,10.577,1970.25,15.31923729
4,2019/1/11 2:40,10.5845,2039,15.26597458
4,2019/1/11 2:50,10.91684211,2038.157895,15.27698483
4,2019/1/11 3:00,10.35842105,1912.157895,15.31092774
4,2019/1/11 3:10,10.88,2046.3,15.24788136
4,2019/1/11 3:20,11.5145,2097.95,15.29415254
4,2019/1/11 3:30,12.2565,2134.25,15.37326271
4,2019/1/11 3:40,12.59052632,2138.421053,15.38184657
4,2019/1/11 3:50,12.18611111,2115.722222,15.17890772
4,2019/1/11 4:00,13.10842105,2137.947368,15.32997324
4,2019/1/11 4:10,13.9745,2138.25,15.42084746
4,2019/1/11 4:20,13.608,2136.4,15.37067797
4,2019/1/11 4:30,13.26421053,2132.736842,15.32091882
4,2019/1/11 4:40,12.8475,2136.05,15.35072034
4,2019/1/11 4:50,12.89333333,2132.666667,15.33705273
4,2019/1/11 5:00,12.668,2135.35,15.33978814
4,2019/1/11 5:10,12.0605,2128.75,15.3309322
4,2019/1/11 5:20,12.36941176,2131.529412,15.32333001
4,2019/1/11 5:30,12.16,2129.052632,15.27136485
4,2019/1/11 5:40,12.83684211,2134,15.35160571
4,2019/1/11 5:50,12.829,2130.6,15.3334322
4,2019/1/11 6:00,12.3955,2124.8,15.35601695
4,2019/1/11 6:10,11.637,2119.6,15.29898305
4,2019/1/11 6:20,11.8415,2132.95,15.35766949
4,2019/1/11 6:30,11.5675,2078.65,15.23915254
4,2019/1/11 6:40,11.235,2088.2,15.25677966
4,2019/1/11 6:50,12.28333333,2126.722222,15.23728814
4,2019/1/11 7:00,12.69894737,2142.315789,15.42685103
4,2019/1/11 7:10,14.0415,2138.85,15.34927966
4,2019/1/11 7:20,15.3685,2130.7,15.35525424
4,2019/1/11 7:30,14.70684211,2121.789474,15.34982159
4,2019/1/11 7:40,15.4065,2113.35,15.37169492
4,2019/1/11 7:50,15.1575,2107.7,15.33779661
4,2019/1/11 8:00,14.71789474,2112.684211,15.36373773
4,2019/1/11 8:10,15.4625,2102.95,15.37919492
4,2019/1/11 8:20,15.7775,2098.4,15.28131356
4,2019/1/11 8:30,15.354,2096.8,15.36097458
4,2019/1/11 8:40,15.111,2099.95,15.35292373
4,2019/1/11 8:50,14.4,2098.666667,15.30630885
4,2019/1/11 9:00,12.87,2100.052632,15.3780107
4,2019/1/11 9:10,12.146,2068.45,15.23919492
4,2019/1/11 9:20,12.43526316,2102.736842,15.37671722
4,2019/1/11 9:30,13.15866667,2100.333333,15.34293785
4,2019/1/11 9:40,12.67105263,2099.684211,15.27970562
4,2019/1/11 9:50,11.87894737,2076.736842,15.24000892
4,2019/1/11 10:00,10.6195,1296.05,12.5395339
4,2019/1/11 12:50,7.286,25.46666667,2.941864407
4,2019/1/11 13:00,6.755263158,611.4736842,12.1603479
4,2019/1/11 13:10,6.529473684,521.6842105,11.60169492
4,2019/1/11 13:20,6.016,387.2,10.62288136
4,2019/1/11 13:30,5.660526316,303.7368421,9.925512935
4,2019/1/11 13:40,4.7565,170.55,8.729237288
4,2019/1/11 13:50,4.424210526,131.8421053,8.704638715
4,2019/1/11 14:00,4.021111111,82.94444444,8.64326742
4,2019/1/11 14:10,3.4445,36.25,8.645042373
4,2019/1/11 14:20,3.255789474,24.68421053,8.647546833
4,2019/1/11 14:30,3.6735,76.95,8.642966102
4,2019/1/11 14:40,3.666842105,60.15789474,8.640900981
4,2019/1/11 14:50,3.571052632,44.31578947,8.640098127
4,2019/1/11 15:00,3.335,22.6,8.645084746
4,2019/1/11 15:10,3.581052632,50.26315789,8.639206066
4,2019/1/11 15:20,3.6015,68.35,8.651059322
4,2019/1/11 19:10,3.7815,30.55,8.641652542
4,2019/1/11 19:20,3.301764706,12.47058824,8.647058824
4,2019/1/11 21:00,6.575789474,381.3684211,9.632783229
4,2019/1/11 21:10,7.373,296,9.953983051
4,2019/1/11 21:20,8.275714286,31.21428571,3.332263923
4,2019/1/11 22:00,9.041428571,118.1428571,5.911864407
4,2019/1/11 22:20,9.823684211,1683.947368,15.15231936
4,2019/1/11 22:30,9.243684211,1493.947368,15.1749777
4,2019/1/11 22:40,11.5215,2035.3,15.28983051
4,2019/1/11 22:50,9.4825,1376.45,14.7315678
4,2019/1/11 23:00,7.9125,794.15,12.89101695
4,2019/1/11 23:10,6.211,376.65,10.45563559
4,2019/1/11 23:20,4.9215,191.5,9.190762712
4,2019/1/11 23:30,6.1685,482.8,11.26148305
4,2019/1/11 23:40,7.2305,770.85,12.92584746
4,2019/1/11 23:50,7.5935,821.05,13.00152542
4,2019/1/12 0:00,8.2255,949.2,13.49944915
4,2019/1/12 0:10,8.7295,1283.6,14.68419492
4,2019/1/12 0:20,8.25,814.5,13.00707627
4,2019/1/12 0:30,7.388,736.65,12.95580508
4,2019/1/12 0:40,7.3435,654.85,12.46169492
4,2019/1/12 0:50,7.029,602,12.17970339
4,2019/1/12 1:00,6.573,533,11.73563559
4,2019/1/12 1:10,7.348,852.25,13.62334746
4,2019/1/12 1:20,7.6725,890.35,13.82423729
4,2019/1/12 1:30,7.562631579,796.9473684,13.2867083
4,2019/1/12 1:40,7.331,693.55,12.70288136
4,2019/1/12 1:50,8.391,1183.1,14.79966102
4,2019/1/12 2:00,9.35,1544.45,15.28224576
4,2019/1/12 2:10,10.1515,1742.5,15.2690678
4,2019/1/12 2:20,8.9725,1244.8,14.99601695
4,2019/1/12 2:30,9.3315,1472.8,15.24813559
4,2019/1/12 2:40,8.007647059,739.9411765,12.75797607
4,2019/1/12 2:50,6.8835,666,12.58266949
4,2019/1/12 3:00,7.593157895,900.5789474,13.8705174
4,2019/1/12 3:10,7.6135,842.9,13.54004237
4,2019/1/12 3:20,7.400714286,732,12.98002421
4,2019/1/12 8:10,4.5225,156,8.645974576
4,2019/1/12 8:20,4.610526316,169.1578947,8.685994648
4,2019/1/12 8:30,4.770555556,191.7222222,8.799199623
4,2019/1/12 8:40,4.734444444,174.7222222,8.697316384
4,2019/1/12 8:50,4.7555,197.6,8.844110169
4,2019/1/12 9:00,4.966111111,188,8.786393597
4,2019/1/12 9:10,4.5955,162.8,8.641271186
4,2019/1/12 9:20,4.5815,132.4,8.644491525
4,2019/1/12 9:30,4.553684211,113.6842105,8.643041927
4,2019/1/12 9:40,4.323157895,74.84210526,8.640053524
4,2019/1/12 9:50,3.302,9.95,8.636652542
4,2019/1/12 16:30,3.412222222,24.05555556,6.023116761
4,2019/1/12 17:40,3.347894737,42.78947368,8.886529884
4,2019/1/12 17:50,3.144117647,20.11764706,8.647607178
4,2019/1/12 18:00,3.798,76,8.640211864
4,2019/1/12 18:10,3.568947368,52.31578947,8.640990187
4,2019/1/12 18:20,3.52,36.82352941,8.642023928
4,2019/1/12 18:30,3.558333333,55.66666667,8.647222222
4,2019/1/12 18:40,3.827894737,56.10526316,8.645539697
4,2019/1/12 18:50,3.31375,16.5625,8.637288136
4,2019/1/12 19:00,3.158947368,9.210526316,8.644826048
4,2019/1/12 19:20,3.79,22.42105263,7.91632471
4,2019/1/12 19:30,3.31,19.64705882,8.645862413
4,2019/1/12 19:40,3.223333333,11.5,8.649952919
4,2019/1/12 19:50,3.196,3.133333333,8.641525424
4,2019/1/12 20:10,3.11,1.421052632,8.647323818
4,2019/1/12 20:20,3.242777778,19.88888889,8.644538606
4,2019/1/12 20:50,3.088,18.35,9.390847458
4,2019/1/12 21:00,3.479333333,64.8,8.650112994
4,2019/1/12 21:10,3.882631579,113.6842105,8.645941124
4,2019/1/12 21:20,3.981764706,135.2352941,8.644865404
4,2019/1/12 21:30,4.180555556,132.5,8.64472693
4,2019/1/12 21:40,3.952666667,84.8,8.645932203
4,2019/1/12 21:50,4.033684211,143.6315789,8.667305977
4,2019/1/12 22:00,4.530555556,230,9.176647834
4,2019/1/12 22:10,4.678333333,223.3888889,9.116996234
4,2019/1/12 22:20,4.702857143,228.7857143,9.170581114
4,2019/1/12 22:30,4.649411765,225.1764706,9.103240279
4,2019/1/12 22:40,4.407222222,182.7777778,8.68893597
4,2019/1/12 22:50,4.161052632,133.9473684,8.645182872
4,2019/1/12 23:00,4.562222222,208.3333333,8.967608286
4,2019/1/12 23:10,4.926315789,276.4210526,9.645049063
4,2019/1/12 23:20,5.16,326,10.12682203
4,2019/1/12 23:30,5.234736842,322.6842105,10.09817128
4,2019/1/12 23:40,5.444736842,382,10.6221231
4,2019/1/12 23:50,5.545263158,360.0526316,10.45909902
4,2019/1/13 0:00,5.6855,364.05,10.49644068
4,2019/1/13 0:10,5.4855,308,9.98
4,2019/1/13 0:20,5.239,261.05,9.525042373
4,2019/1/13 0:30,4.774210526,185.6842105,8.820785013
4,2019/1/13 0:40,4.6305,186.3,8.786949153
4,2019/1/13 0:50,4.671,174.9,8.843008475
4,2019/1/13 1:00,4.600526316,170.3684211,8.686217663
4,2019/1/13 1:10,4.651578947,178.1052632,8.711552186
4,2019/1/13 1:20,5.1415,259.5,9.470466102
4,2019/1/13 1:30,5.330526316,265.5263158,9.519982159
4,2019/1/13 1:40,5.115263158,224.1578947,9.112444246
4,2019/1/13 1:50,4.849,193.35,8.869152542
4,2019/1/13 2:00,4.836,216.15,9.020889831
4,2019/1/13 2:10,4.465294118,179,8.750598205
4,2019/1/13 2:20,4.247,169.2,8.731059322
4,2019/1/13 2:30,4.256,161.9,8.824279661
4,2019/1/13 2:40,3.457222222,70.44444444,8.641619586
4,2019/1/13 2:50,3.295263158,57.52631579,8.645227475
4,2019/1/13 3:00,3.334210526,40.42105263,8.646387154
4,2019/1/13 3:10,3.021875,0.4375,8.648728814
4,2019/1/13 5:40,3.675789474,22,9.407537913
4,2019/1/13 5:50,3.737222222,29.44444444,9.461440678
4,2019/1/13 6:00,3.577222222,27.77777778,9.341290019
4,2019/1/13 6:20,3.335263158,37.63157895,9.151382694
4,2019/1/13 6:30,3.7365,51.45,8.641144068
4,2019/1/13 8:20,3.7415,31.55,6.183940678
4,2019/1/13 8:30,3.919,70.55,8.643347458
4,2019/1/13 8:40,3.8585,65.1,8.6425
4,2019/1/13 8:50,3.572631579,58.68421053,8.643844781
4,2019/1/13 9:00,3.4305,51.6,8.642415254
4,2019/1/13 9:10,3.566315789,57.47368421,8.646074933
4,2019/1/13 9:20,3.8245,87.35,8.639745763
4,2019/1/13 9:30,4.149444444,102.8888889,8.647881356
4,2019/1/13 9:40,4.569,123.2,8.638432203
4,2019/1/13 9:50,4.522631579,96.21052632,8.647279215
4,2019/1/13 10:00,4.661578947,156.7894737,8.646164139
4,2019/1/13 10:10,4.204736842,129.6315789,8.642595897
4,2019/1/13 10:20,3.999,120.2,8.645423729
4,2019/1/13 10:30,4.073,118.6,8.672669492
4,2019/1/13 10:40,3.3475,19.6,8.646864407
4,2019/1/13 14:30,3.489,9.05,8.888262712
4,2019/1/13 15:20,3.516315789,51,8.643800178
4,2019/1/13 15:30,3.6095,39.15,8.646864407
4,2019/1/13 21:10,4.374,114.2,8.732627119
4,2019/1/13 21:20,5.656,250.8,9.452161017
4,2019/1/13 21:30,5.0205,113.55,8.669533898
4,2019/1/13 21:40,4.012941176,64.94117647,8.641974078
4,2019/1/13 23:20,3.881111111,37.94444444,7.171798493
4,2019/1/13 23:30,3.288947368,5.052631579,8.985191793
4,2019/1/14 0:10,3.467894737,49.78947368,8.647814451
4,2019/1/14 0:20,4.032105263,118.8421053,8.643354148
4,2019/1/14 0:30,3.946,69.35,8.644618644
4,2019/1/14 0:40,3.471578947,48.68421053,8.64500446
4,2019/1/14 0:50,3.96,72.73684211,8.64308653
4,2019/1/14 1:00,4.062631579,94.84210526,8.646565566
4,2019/1/14 1:10,3.758888889,58.83333333,8.646374765
4,2019/1/14 1:20,3.501052632,45.57894737,8.636351472
4,2019/1/14 1:30,4.385263158,165.5789474,8.799955397
4,2019/1/14 1:40,4.76,141.75,8.650974576
4,2019/1/14 1:50,4.901111111,173.1666667,8.753060264
4,2019/1/14 2:00,4.753888889,169.8888889,8.782344633
4,2019/1/14 2:10,4.478333333,124.3333333,8.668314501
4,2019/1/14 2:20,4.915789474,205.2631579,8.972256913
4,2019/1/14 2:30,6.05,499.2105263,11.39201606
4,2019/1/14 2:40,6.761052632,506.9473684,11.47930419
4,2019/1/14 2:50,5.176,203.65,9.138474576
4,2019/1/14 3:00,3.905263158,63.47368421,8.647992864
4,2019/1/14 3:10,4.471052632,166.3157895,8.927341659
4,2019/1/14 3:20,4.830526316,166.8421053,8.851248885
4,2019/1/14 3:30,5.5405,251.55,9.440084746
4,2019/1/14 3:40,5.376,264.65,9.555042373
4,2019/1/14 3:50,5.927222222,349.8888889,10.30885122
4,2019/1/14 4:00,5.659,349.55,10.31186441
4,2019/1/14 4:10,6.4185,460.25,11.17101695
4,2019/1/14 4:20,6.409,496.25,11.41207627
4,2019/1/14 4:30,6.317,438.1,10.94364407
4,2019/1/14 4:40,5.836,347.55,10.28372881
4,2019/1/14 4:50,5.704210526,333.8947368,10.06886708
4,2019/1/14 5:00,4.8735,213.15,9.252033898
4,2019/1/14 5:10,6.6865,676.9,12.44512712
4,2019/1/14 5:20,7.471,804.45,13.0659322
4,2019/1/14 5:30,8.695,1247.55,14.85101695
4,2019/1/14 5:40,8.241,1015.8,14.19851695
4,2019/1/14 5:50,8.142,925.1,13.49398305
4,2019/1/14 6:00,6.9495,553.7,11.73309322
4,2019/1/14 6:10,6.4545,488,11.22690678
4,2019/1/14 6:20,6.701052632,622.1578947,12.21092774
4,2019/1/14 6:30,5.6635,278.5,9.805381356
4,2019/1/14 6:40,4.9395,239.5,9.44970339
4,2019/1/14 6:50,6.1725,425.95,10.85364407
4,2019/1/14 7:00,4.9685,279.6,9.803559322
4,2019/1/14 7:10,5.8015,340.55,10.27194915
4,2019/1/14 7:20,7.7465,891.7,13.38588983
4,2019/1/14 7:30,7.7025,856.35,13.29423729
4,2019/1/14 7:40,7.991052632,921.8421053,13.71168599
4,2019/1/14 7:50,8.6825,1140.55,14.06894068
4,2019/1/14 8:00,7.897,898.2,13.32355932
4,2019/1/14 8:10,8.670526316,1102.315789,14.20744871
